,CustomerID,MonetaryValue,Frequency,Recency,R_Quartile,F_Quartile,M_Quartile,RFMClass,Customer Segment
1182,13934.0,922.0999999999997,1,263,3,6,3,363,Hibernating
1183,13936.0,361.28,2,171,2,5,5,255,Recent_Customers
1184,13937.0,158.85,1,169,2,6,6,266,Recent_Customers
1185,13938.0,71.66,1,35,1,6,6,166,Recent_Customers
1186,13939.0,556.7499999999999,4,108,2,4,4,244,Promising
1187,13940.0,839.1400000000002,4,116,2,4,4,244,Promising
1188,13941.0,4912.41,7,89,1,3,1,131,Potential_Loyalists
1189,13946.0,561.57,3,79,1,4,4,144,Promising
1190,13947.0,90.6,1,65,1,6,6,166,Recent_Customers
1191,13948.0,101.99999999999999,1,360,4,6,6,466,Hibernating
1192,13949.0,2427.3199999999974,6,94,2,3,2,232,Potential_Loyalists
1193,13950.0,728.5600000000001,5,73,1,3,4,134,Promising
1194,13951.0,674.4499999999998,3,176,2,4,4,244,Promising
1195,13952.0,3246.091,3,217,3,4,2,342,Hibernating
1196,13953.0,3515.6800000000003,7,115,2,3,1,231,Potential_Loyalists
1197,13954.0,378.5899999999999,3,70,1,4,5,145,Recent_Customers
1198,13955.0,322.96,2,154,2,5,5,255,Recent_Customers
1199,13956.0,1026.4200000000003,5,138,2,3,3,233,Potential_Loyalists
1200,13958.0,-102.45,1,372,5,6,6,566,Lost
1201,13959.0,598.1999999999999,3,79,1,4,4,144,Promising
1202,13960.0,230.22,2,71,1,5,6,156,Recent_Customers
1203,13962.0,169.55,2,245,3,5,6,356,Hibernating
1204,13963.0,664.54,4,308,4,4,4,444,About_to_Sleep
1205,13967.0,80.7,1,145,2,6,6,266,Recent_Customers
1206,13969.0,8986.69,20,127,2,1,1,211,Loyal_Customers
1207,13971.0,2702.2199999999993,11,106,2,2,2,222,Loyal_Customers
1208,13972.0,190.25000000000009,2,70,1,5,6,156,Recent_Customers
1209,13973.0,264.7,1,287,4,6,5,465,Hibernating
1210,13974.0,413.59,1,49,1,6,5,165,Recent_Customers
1211,13975.0,2503.2299999999996,7,128,2,3,2,232,Potential_Loyalists
1212,13976.0,357.9800000000001,1,206,3,6,5,365,Hibernating
1213,13978.0,196.79,2,14,1,5,6,156,Recent_Customers
1214,13979.0,869.8700000000001,1,73,1,6,4,164,Recent_Customers
1215,13980.0,200.14000000000001,1,60,1,6,6,166,Recent_Customers
1216,13982.0,1861.11,5,163,2,3,3,233,Potential_Loyalists
1217,13983.0,2590.46,13,88,1,1,2,112,Loyal_Customers
1218,13984.0,488.03000000000003,6,126,2,3,4,234,Promising
1219,13985.0,7024.530000000005,16,71,1,1,1,111,Champions
1220,13986.0,320.46000000000004,1,17,1,6,5,165,Recent_Customers
1221,13988.0,4098.800000000001,9,72,1,2,1,121,Loyal_Customers
1222,13989.0,1266.0799999999997,2,239,3,5,3,353,Hibernating
1223,13990.0,311.3,1,213,3,6,5,365,Hibernating
1224,13991.0,850.6299999999999,7,75,1,3,4,134,Promising
1225,13992.0,76.8,1,30,1,6,6,166,Recent_Customers
1226,13993.0,3409.6600000000003,12,84,1,1,2,112,Loyal_Customers
1227,13994.0,2313.140000000001,6,77,1,3,2,132,Potential_Loyalists
1228,13995.0,1383.4899999999998,6,115,2,3,3,233,Potential_Loyalists
1229,13999.0,3865.2600000000034,15,93,2,1,1,211,Loyal_Customers
1230,14000.0,633.71,2,206,3,5,4,354,Hibernating
1231,14001.0,2030.33,4,171,2,4,2,242,Promising
1232,14002.0,529.73,2,156,2,5,4,254,Recent_Customers
1233,14004.0,4582.639999999999,7,78,1,3,1,131,Potential_Loyalists
1234,14005.0,2874.7200000000007,5,75,1,3,2,132,Potential_Loyalists
1235,14006.0,962.1899999999999,3,115,2,4,3,243,Promising
1236,14009.0,685.9299999999998,3,198,3,4,4,344,Hibernating
1237,14012.0,328.8,1,277,4,6,5,465,Hibernating
1238,14013.0,473.02,3,110,2,4,4,244,Promising
1239,14014.0,505.18000000000006,1,77,1,6,4,164,Recent_Customers
1240,14015.0,917.34,1,52,1,6,3,163,Recent_Customers
1241,14016.0,4328.46,5,154,2,3,1,231,Potential_Loyalists
1242,14019.0,1398.9600000000005,4,98,2,4,3,243,Promising
1243,14020.0,642.8000000000001,2,88,1,5,4,154,Recent_Customers
1244,14021.0,631.9000000000001,3,155,2,4,4,244,Promising
1245,14022.0,440.0,1,225,3,6,5,365,Hibernating
1246,14023.0,584.0699999999998,2,250,3,5,4,354,Hibernating
1247,14024.0,327.7,2,124,2,5,5,255,Recent_Customers
1248,14027.0,104.82000000000002,1,60,1,6,6,166,Recent_Customers
1249,14029.0,467.65999999999997,2,144,2,5,4,254,Recent_Customers
1250,14030.0,2360.0899999999997,8,89,1,2,2,122,Loyal_Customers
1251,14031.0,14634.639999999992,23,74,1,1,1,111,Champions
1252,14032.0,2929.840000000001,18,87,1,1,2,112,Loyal_Customers
1253,14034.0,512.02,4,157,2,4,4,244,Promising
1254,14035.0,1428.0200000000002,5,107,2,3,3,233,Potential_Loyalists
1255,14036.0,626.6499999999999,1,284,4,6,4,464,About_to_Sleep
1256,14037.0,147.20000000000005,2,176,2,5,6,256,Recent_Customers
1257,14038.0,1554.4799999999989,4,78,1,4,3,143,Promising
1258,14039.0,152.2,1,33,1,6,6,166,Recent_Customers
1259,14040.0,3542.1899999999996,15,94,2,1,1,211,Loyal_Customers
1260,14041.0,141.41,1,266,3,6,6,366,Hibernating
1261,14044.0,652.8199999999993,4,103,2,4,4,244,Promising
1262,14045.0,1659.75,4,109,2,4,3,243,Promising
1263,14046.0,154.98999999999998,1,284,4,6,6,466,Hibernating
1264,14047.0,1290.0099999999998,7,73,1,3,3,133,Potential_Loyalists
1265,14048.0,375.1299999999999,2,277,4,5,5,455,Hibernating
1266,14049.0,5639.149999999996,6,158,2,3,1,231,Potential_Loyalists
1267,14050.0,746.3600000000001,2,106,2,5,4,254,Recent_Customers
1268,14051.0,15477.33999999999,26,91,2,1,1,211,Loyal_Customers
1269,14052.0,225.35999999999993,1,19,1,6,6,166,Recent_Customers
1270,14053.0,260.25,2,124,2,5,5,255,Recent_Customers
1271,14054.0,92.46,1,65,1,6,6,166,Recent_Customers
1272,14055.0,725.6400000000001,1,106,2,6,4,264,Recent_Customers
1273,14056.0,8124.399999999982,29,84,1,1,1,111,Champions
1274,14057.0,6147.4000000000015,18,89,1,1,1,111,Champions
1275,14059.0,183.59999999999997,1,266,3,6,6,366,Hibernating
1276,14060.0,6135.379999999998,20,79,1,1,1,111,Champions
1277,14062.0,10464.85,12,91,2,1,1,211,Loyal_Customers
1278,14064.0,1188.3199999999997,7,113,2,3,3,233,Potential_Loyalists
1279,14066.0,152.55,1,266,3,6,6,366,Hibernating
1280,14067.0,374.69999999999993,2,96,2,5,5,255,Recent_Customers
1281,14068.0,265.85,1,320,4,6,5,465,Hibernating
1282,14071.0,1307.4100000000026,9,241,3,2,3,323,Customer_Needs_Attention
1283,14073.0,139.54,2,32,1,5,6,156,Recent_Customers
1284,14075.0,942.2599999999998,3,261,3,4,3,343,Hibernating
1285,14076.0,122.46999999999997,1,129,2,6,6,266,Recent_Customers
1286,14077.0,499.41999999999996,5,78,1,3,4,134,Promising
1287,14078.0,1049.3700000000003,6,101,2,3,3,233,Potential_Loyalists
1288,14079.0,375.09999999999997,1,124,2,6,5,265,Recent_Customers
1289,14080.0,45.599999999999994,1,32,1,6,6,166,Recent_Customers
1290,14081.0,904.67,4,267,3,4,4,344,Hibernating
1291,14082.0,182.24999999999997,1,364,5,6,6,566,Lost
1292,14083.0,1018.4299999999998,9,126,2,2,3,223,Potential_Loyalists
1293,14085.0,4435.789999999997,19,141,2,1,1,211,Loyal_Customers
1294,14087.0,181.66999999999996,2,2,1,5,6,156,Recent_Customers
1295,14088.0,50415.49,14,128,2,1,1,211,Loyal_Customers
1296,14089.0,161.0,1,56,1,6,6,166,Recent_Customers
1297,14090.0,76.32000000000001,1,324,4,6,6,466,Hibernating
1298,14092.0,4063.100000000003,17,99,2,1,1,211,Loyal_Customers
1299,14093.0,442.8499999999999,1,12,1,6,5,165,Recent_Customers
1300,14096.0,57120.90999999968,34,91,2,1,1,211,Loyal_Customers
1301,14098.0,147.34999999999997,1,36,1,6,6,166,Recent_Customers
1302,14099.0,3092.9700000000003,12,120,2,1,2,212,Loyal_Customers
1303,14100.0,194.9,1,137,2,6,6,266,Recent_Customers
1304,14101.0,5976.79,6,73,1,3,1,131,Potential_Loyalists
1305,14102.0,1314.7300000000002,8,5,1,2,3,123,Potential_Loyalists
1306,14104.0,216.20999999999998,2,154,2,5,6,256,Recent_Customers
1307,14105.0,1260.3300000000002,2,85,1,5,3,153,Recent_Customers
1308,14107.0,2688.48,8,96,2,2,2,222,Loyal_Customers
1309,14108.0,594.1600000000001,3,91,2,4,4,244,Promising
1310,14109.0,80.19999999999999,2,72,1,5,6,156,Recent_Customers
1311,14110.0,5669.65,13,86,1,1,1,111,Champions
1312,14111.0,688.6,5,95,2,3,4,234,Promising
1313,14112.0,2774.1699999999964,12,122,2,1,2,212,Loyal_Customers
1314,14113.0,1377.92,8,78,1,2,3,123,Potential_Loyalists
1315,14114.0,386.53,2,273,4,5,5,455,Hibernating
1316,14116.0,1382.7400000000002,5,92,2,3,3,233,Potential_Loyalists
1317,14117.0,90.0,1,143,2,6,6,266,Recent_Customers
1318,14119.0,-19.9,1,354,4,6,6,466,Hibernating
1319,14121.0,2740.3,6,3,1,3,2,132,Potential_Loyalists
1320,14124.0,419.58000000000004,1,84,1,6,5,165,Recent_Customers
1321,14125.0,2740.4300000000017,3,78,1,4,2,142,Promising
1322,14126.0,643.6300000000001,4,7,1,4,4,144,Promising
1323,14127.0,709.7099999999996,3,122,2,4,4,244,Promising
1324,14128.0,637.5000000000001,2,255,3,5,4,354,Hibernating
1325,14129.0,1123.86,5,95,2,3,3,233,Potential_Loyalists
1326,14130.0,483.85999999999996,1,319,4,6,4,464,About_to_Sleep
1327,14132.0,3580.130000000001,12,87,1,1,1,111,Champions
1328,14133.0,590.3399999999999,5,129,2,3,4,234,Promising
1329,14135.0,4690.31,15,75,1,1,1,111,Champions
1330,14138.0,982.3800000000005,2,1,1,5,3,153,Recent_Customers
1331,14139.0,415.81999999999994,1,46,1,6,5,165,Recent_Customers
1332,14140.0,920.0499999999996,3,3,1,4,3,143,Promising
1333,14141.0,879.0300000000003,6,73,1,3,4,134,Promising
1334,14142.0,311.81000000000006,1,373,5,6,5,565,Lost
1335,14143.0,115.8,1,133,2,6,6,266,Recent_Customers
1336,14145.0,3148.2,5,156,2,3,2,232,Potential_Loyalists
1337,14146.0,2949.57,6,81,1,3,2,132,Potential_Loyalists
1338,14147.0,468.4,3,78,1,4,4,144,Promising
1339,14148.0,157.2,1,233,3,6,6,366,Hibernating
1340,14149.0,259.43000000000006,3,218,3,4,5,345,Hibernating
1341,14150.0,658.6400000000001,2,359,4,5,4,454,About_to_Sleep
1342,14152.0,611.0900000000001,3,75,1,4,4,144,Promising
1343,14154.0,1345.6200000000003,2,239,3,5,3,353,Hibernating
1344,14155.0,118.75,1,266,3,6,6,366,Hibernating
1345,14156.0,113384.13999999985,66,93,2,1,1,211,Loyal_Customers
1346,14157.0,400.4300000000002,3,285,4,4,5,445,About_to_Sleep
1347,14158.0,507.66000000000014,1,40,1,6,4,164,Recent_Customers
1348,14159.0,4678.299999999991,14,95,2,1,1,211,Loyal_Customers
1349,14161.0,1110.52,3,215,3,4,3,343,Hibernating
1350,14162.0,289.36000000000007,2,173,2,5,5,255,Recent_Customers
1351,14163.0,2445.9100000000008,4,87,1,4,2,142,Promising
1352,14164.0,1631.7700000000002,2,70,1,5,3,153,Recent_Customers
1353,14165.0,122.53999999999999,1,275,4,6,6,466,Hibernating
1354,14167.0,574.8399999999999,4,165,2,4,4,244,Promising
1355,14171.0,363.78999999999996,1,98,2,6,5,265,Recent_Customers
1356,14173.0,450.84000000000003,4,219,3,4,5,345,Hibernating
1357,14174.0,134.46,1,33,1,6,6,166,Recent_Customers
1358,14175.0,3108.0600000000018,7,115,2,3,2,232,Potential_Loyalists
1359,14176.0,574.0,5,297,4,3,4,434,About_to_Sleep
1360,14177.0,554.46,5,95,2,3,4,234,Promising
1361,14178.0,1620.93,7,98,2,3,3,233,Potential_Loyalists
1362,14179.0,719.7799999999997,2,40,1,5,4,154,Recent_Customers
1363,14180.0,4640.769999999999,31,91,2,1,1,211,Loyal_Customers
1364,14184.0,452.89,1,66,1,6,5,165,Recent_Customers
1365,14185.0,197.65,1,331,4,6,6,466,Hibernating
1366,14188.0,2018.91,10,71,1,2,2,122,Loyal_Customers
1367,14189.0,4604.3099999999995,24,96,2,1,1,211,Loyal_Customers
1368,14191.0,4660.010000000002,14,80,1,1,1,111,Champions
1369,14193.0,853.3900000000001,2,269,3,5,4,354,Hibernating
1370,14194.0,11216.74999999999,32,91,2,1,1,211,Loyal_Customers
1371,14195.0,962.6999999999998,3,201,3,4,3,343,Hibernating
1372,14196.0,335.52,1,106,2,6,5,265,Recent_Customers
1373,14198.0,663.4999999999999,7,79,1,3,4,134,Promising
1374,14199.0,185.39999999999998,1,218,3,6,6,366,Hibernating
1375,14201.0,688.0400000000001,9,80,1,2,4,124,Promising
1376,14204.0,161.02999999999997,1,2,1,6,6,166,Recent_Customers
1377,14205.0,218.78000000000003,4,264,3,4,6,346,Hibernating
1378,14206.0,308.25999999999993,2,239,3,5,5,355,Hibernating
1379,14208.0,151.73999999999998,1,94,2,6,6,266,Recent_Customers
1380,14209.0,2067.1300000000006,7,121,2,3,2,232,Potential_Loyalists
1381,14210.0,1900.89,7,91,2,3,3,233,Potential_Loyalists
1382,14211.0,2208.2999999999997,13,96,2,1,2,212,Loyal_Customers
1383,14212.0,1070.48,1,89,1,6,3,163,Recent_Customers
1384,14213.0,-1192.2000000000003,1,371,5,6,6,566,Lost
1385,14214.0,1000.2299999999997,7,156,2,3,3,233,Potential_Loyalists
1386,14215.0,1777.9200000000008,7,77,1,3,3,133,Potential_Loyalists
1387,14216.0,1839.3,4,3,1,4,3,143,Promising
1388,14217.0,1925.36,24,74,1,1,3,113,Potential_Loyalists
1389,14218.0,169.48000000000002,1,42,1,6,6,166,Recent_Customers
1390,14219.0,89.94,1,4,1,6,6,166,Recent_Customers
1391,14220.0,632.4,2,247,3,5,4,354,Hibernating
1392,14221.0,3427.849999999999,10,80,1,2,2,122,Loyal_Customers
1393,14222.0,683.17,1,177,2,6,4,264,Recent_Customers
1394,14223.0,975.23,4,92,2,4,3,243,Promising
1395,14224.0,1050.1200000000001,4,110,2,4,3,243,Promising
1396,14226.0,2201.64,7,70,1,3,2,132,Potential_Loyalists
1397,14227.0,3315.710000000002,15,85,1,1,2,112,Loyal_Customers
1398,14229.0,1450.6,5,291,4,3,3,433,At_Risk
1399,14231.0,822.0600000000001,5,183,3,3,4,334,Hibernating
1400,14232.0,2043.9300000000003,8,115,2,2,2,222,Loyal_Customers
1401,14233.0,1447.5100000000007,5,211,3,3,3,333,Customer_Needs_Attention
1402,14234.0,775.4600000000004,4,30,1,4,4,144,Promising
1403,14235.0,3093.8599999999997,6,75,1,3,2,132,Potential_Loyalists
1404,14236.0,490.86,2,80,1,5,4,154,Recent_Customers
1405,14237.0,161.00000000000003,1,373,5,6,6,566,Lost
1406,14238.0,146.85,1,326,4,6,6,466,Hibernating
1407,14239.0,2323.5000000000014,13,94,2,1,2,212,Loyal_Customers
1408,14240.0,890.3400000000005,2,225,3,5,4,354,Hibernating
1409,14241.0,213.70000000000002,1,183,3,6,6,366,Hibernating
1410,14242.0,280.55,2,234,3,5,5,355,Hibernating
1411,14243.0,2535.8799999999987,14,91,2,1,2,212,Loyal_Customers
1412,14245.0,1677.4799999999998,5,176,2,3,3,233,Potential_Loyalists
1413,14246.0,1474.0600000000006,3,110,2,4,3,243,Promising
1414,14247.0,136.77,1,278,4,6,6,466,Hibernating
1415,14248.0,302.58,1,318,4,6,5,465,Hibernating
1416,14250.0,1904.0500000000002,3,89,1,4,3,143,Promising
1417,14251.0,2879.7000000000003,5,1,1,3,2,132,Potential_Loyalists
1418,14256.0,935.06,3,254,3,4,3,343,Hibernating
1419,14257.0,3087.27,6,123,2,3,2,232,Potential_Loyalists
1420,14258.0,12650.079999999996,10,89,1,2,1,121,Loyal_Customers
1421,14259.0,120.0,1,141,2,6,6,266,Recent_Customers
1422,14261.0,1163.4499999999998,2,78,1,5,3,153,Recent_Customers
1423,14262.0,2618.230000000001,8,84,1,2,2,122,Loyal_Customers
1424,14264.0,319.4700000000001,3,154,2,4,5,245,Recent_Customers
1425,14265.0,530.18,2,109,2,5,4,254,Recent_Customers
1426,14267.0,1279.0899999999997,7,154,2,3,3,233,Potential_Loyalists
1427,14270.0,492.6499999999999,1,331,4,6,4,464,About_to_Sleep
1428,14271.0,112.32000000000002,1,225,3,6,6,366,Hibernating
1429,14272.0,437.96000000000004,2,73,1,5,5,155,Recent_Customers
1430,14273.0,559.9700000000001,4,136,2,4,4,244,Promising
1431,14276.0,1019.3899999999996,5,98,2,3,3,233,Potential_Loyalists
1432,14277.0,3957.000000000001,4,212,3,4,1,341,Hibernating
1433,14280.0,134.04,1,196,3,6,6,366,Hibernating
1434,14282.0,3729.3400000000042,15,81,1,1,1,111,Champions
1435,14284.0,578.4500000000002,3,79,1,4,4,144,Promising
1436,14285.0,1910.0100000000004,4,75,1,4,3,143,Promising
1437,14286.0,4595.809999999998,5,88,1,3,1,131,Potential_Loyalists
1438,14287.0,151.23,4,182,3,4,6,346,Hibernating
1439,14288.0,413.85,2,212,3,5,5,355,Hibernating
1440,14289.0,911.2599999999999,6,134,2,3,3,233,Potential_Loyalists
1441,14290.0,2307.4499999999994,6,81,1,3,2,132,Potential_Loyalists
1442,14291.0,3873.2999999999984,12,113,2,1,1,211,Loyal_Customers
1443,14292.0,4819.329999999998,14,86,1,1,1,111,Champions
1444,14293.0,1046.5599999999993,4,147,2,4,3,243,Promising
1445,14295.0,154.7,2,40,1,5,6,156,Recent_Customers
1446,14297.0,1284.0599999999997,6,274,4,3,3,433,At_Risk
1447,14298.0,50862.43999999997,45,72,1,1,1,111,Champions
1448,14299.0,2855.3499999999995,18,73,1,1,2,112,Loyal_Customers
1449,14300.0,43.2,1,18,1,6,6,166,Recent_Customers
1450,14301.0,632.04,2,107,2,5,4,254,Recent_Customers
1451,14304.0,197.1,2,222,3,5,6,356,Hibernating
1452,14305.0,1803.76,5,71,1,3,3,133,Potential_Loyalists
1453,14306.0,2083.4199999999996,3,79,1,4,2,142,Promising
1454,14307.0,2995.7200000000007,6,88,1,3,2,132,Potential_Loyalists
1455,14309.0,2319.6800000000007,10,93,2,2,2,222,Loyal_Customers
1456,14311.0,229.71000000000004,2,225,3,5,6,356,Hibernating
1457,14312.0,1611.5899999999995,6,91,2,3,3,233,Potential_Loyalists
1458,14314.0,120.0,1,106,2,6,6,266,Recent_Customers
1459,14315.0,2456.979999999999,7,129,2,3,2,232,Potential_Loyalists
1460,14317.0,508.58,1,64,1,6,4,164,Recent_Customers
1461,14320.0,343.11,3,206,3,4,5,345,Hibernating
1462,14321.0,1530.749999999999,5,73,1,3,3,133,Potential_Loyalists
1463,14323.0,574.2600000000001,4,114,2,4,4,244,Promising
1464,14326.0,166.85,2,234,3,5,6,356,Hibernating
1465,14327.0,311.65000000000003,1,163,2,6,5,265,Recent_Customers
1466,14329.0,4928.740000000004,14,108,2,1,1,211,Loyal_Customers
1467,14331.0,462.65999999999997,2,124,2,5,5,255,Recent_Customers
1468,14332.0,866.3099999999998,3,147,2,4,4,244,Promising
1469,14333.0,351.45,2,64,1,5,5,155,Recent_Customers
1470,14334.0,2539.4600000000005,9,93,2,2,2,222,Loyal_Customers
1471,14335.0,468.26,2,96,2,5,4,254,Recent_Customers
1472,14336.0,1614.9100000000008,4,219,3,4,3,343,Hibernating
1473,14338.0,554.2199999999999,4,158,2,4,4,244,Promising
1474,14339.0,289.91,4,234,3,4,5,345,Hibernating
1475,14340.0,134.7,1,218,3,6,6,366,Hibernating
1476,14341.0,2166.3799999999983,9,130,2,2,2,222,Loyal_Customers
1477,14342.0,607.7100000000002,6,137,2,3,4,234,Promising
1478,14344.0,889.9300000000002,8,127,2,2,4,224,Promising
1479,14345.0,108.97999999999999,1,38,1,6,6,166,Recent_Customers
1480,14346.0,1021.5800000000002,2,120,2,5,3,253,Recent_Customers
1481,14348.0,409.57,1,260,3,6,5,365,Hibernating
1482,14349.0,133.50000000000006,1,10,1,6,6,166,Recent_Customers
1483,14350.0,258.7,2,270,3,5,5,355,Hibernating
1484,14351.0,51.0,1,164,2,6,6,266,Recent_Customers
1485,14352.0,1078.96,4,157,2,4,3,243,Promising
1486,14353.0,90.6,1,215,3,6,6,366,Hibernating
1487,14354.0,163.62,2,5,1,5,6,156,Recent_Customers
1488,14355.0,174.4,1,365,5,6,6,566,Lost
1489,14356.0,666.9399999999999,4,73,1,4,4,144,Promising
1490,14357.0,225.77000000000012,1,43,1,6,6,166,Recent_Customers
1491,14359.0,882.5800000000002,6,87,1,3,4,134,Promising
1492,14360.0,2128.23,4,94,2,4,2,242,Promising
1493,14362.0,161.20000000000002,1,22,1,6,6,166,Recent_Customers
1494,14364.0,3717.349999999999,8,108,2,2,1,221,Loyal_Customers
1495,14367.0,9167.820000000007,19,75,1,1,1,111,Champions
1496,14368.0,155.00000000000003,1,319,4,6,6,466,Hibernating
1497,14371.0,100.5,1,295,4,6,6,466,Hibernating
1498,14373.0,76.55,1,358,4,6,6,466,Hibernating
1499,14375.0,257.67999999999995,1,185,3,6,5,365,Hibernating
1500,14377.0,617.05,2,191,3,5,4,354,Hibernating
1501,14379.0,348.1,2,295,4,5,5,455,Hibernating
1502,14381.0,202.6800000000001,1,52,1,6,6,166,Recent_Customers
1503,14382.0,626.07,1,26,1,6,4,164,Recent_Customers
1504,14383.0,1247.6899999999998,3,163,2,4,3,243,Promising
1505,14385.0,202.11,3,9,1,4,6,146,Recent_Customers
1506,14386.0,142.4,1,296,4,6,6,466,Hibernating
1507,14387.0,1770.5600000000013,3,74,1,4,3,143,Promising
1508,14388.0,3172.040000000002,10,91,2,2,2,222,Loyal_Customers
1509,14389.0,999.7199999999998,5,151,2,3,3,233,Potential_Loyalists
1510,14390.0,4592.470000000003,13,144,2,1,1,211,Loyal_Customers
1511,14393.0,67.94999999999999,1,218,3,6,6,366,Hibernating
1512,14395.0,3471.9100000000008,12,72,1,1,2,112,Loyal_Customers
1513,14396.0,487.99,2,371,5,5,4,554,Lost
1514,14397.0,2556.6800000000007,23,93,2,1,2,212,Loyal_Customers
1515,14400.0,559.7,2,141,2,5,4,254,Recent_Customers
1516,14401.0,4039.9799999999987,14,95,2,1,1,211,Loyal_Customers
1517,14403.0,1426.3100000000002,5,130,2,3,3,233,Potential_Loyalists
1518,14404.0,1434.7200000000003,7,108,2,3,3,233,Potential_Loyalists
1519,14406.0,156.75,1,119,2,6,6,266,Recent_Customers
1520,14407.0,2111.0799999999995,9,107,2,2,2,222,Loyal_Customers
1521,14408.0,2606.53,7,94,2,3,2,232,Potential_Loyalists
1522,14409.0,1908.2499999999998,7,71,1,3,3,133,Potential_Loyalists
1523,14410.0,576.2999999999998,15,92,2,1,4,214,Promising
1524,14411.0,1063.0,1,310,4,6,3,463,About_to_Sleep
1525,14412.0,761.3300000000002,3,72,1,4,4,144,Promising
1526,14413.0,122.7,1,362,5,6,6,566,Lost
1527,14414.0,1485.1300000000003,8,91,2,2,3,223,Potential_Loyalists
1528,14415.0,5811.559999999999,18,98,2,1,1,211,Loyal_Customers
1529,14416.0,490.22,2,22,1,5,4,154,Recent_Customers
1530,14418.0,1937.2500000000002,3,108,2,4,3,243,Promising
1531,14419.0,1058.0600000000002,6,73,1,3,3,133,Potential_Loyalists
1532,14420.0,385.87,2,85,1,5,5,155,Recent_Customers
1533,14421.0,813.11,2,211,3,5,4,354,Hibernating
1534,14422.0,4263.64,6,70,1,3,1,131,Potential_Loyalists
1535,14423.0,265.2,1,218,3,6,5,365,Hibernating
1536,14424.0,322.08,1,17,1,6,5,165,Recent_Customers
1537,14426.0,3918.9000000000005,16,140,2,1,1,211,Loyal_Customers
1538,14427.0,363.34000000000003,2,63,1,5,5,155,Recent_Customers
1539,14428.0,1230.1400000000003,7,79,1,3,3,133,Potential_Loyalists
1540,14431.0,397.76,2,298,4,5,5,455,Hibernating
1541,14432.0,2255.5099999999984,6,89,1,3,2,132,Potential_Loyalists
1542,14434.0,1372.8,6,72,1,3,3,133,Potential_Loyalists
1543,14436.0,89.06,1,98,2,6,6,266,Recent_Customers
1544,14437.0,-43.400000000000006,2,143,2,5,6,256,Recent_Customers
1545,14438.0,131.9,1,306,4,6,6,466,Hibernating
1546,14439.0,2661.24,1,319,4,6,2,462,Lost
1547,14440.0,2357.6800000000003,5,72,1,3,2,132,Potential_Loyalists
1548,14441.0,1545.1400000000006,10,94,2,2,3,223,Potential_Loyalists
1549,14442.0,1544.6200000000001,5,198,3,3,3,333,Customer_Needs_Attention
1550,14443.0,1400.8800000000003,7,138,2,3,3,233,Potential_Loyalists
1551,14446.0,1039.5800000000008,4,80,1,4,3,143,Promising
1552,14447.0,1163.2300000000005,5,196,3,3,3,333,Customer_Needs_Attention
1553,14448.0,375.35,2,364,5,5,5,555,Lost
1554,14449.0,907.0999999999999,4,246,3,4,4,344,Hibernating
1555,14450.0,483.25,3,180,2,4,4,244,Promising
1556,14451.0,662.5900000000001,2,194,3,5,4,354,Hibernating
1557,14452.0,264.44000000000005,2,93,2,5,5,255,Recent_Customers
1558,14453.0,119.93000000000002,1,190,3,6,6,366,Hibernating
1559,14456.0,3047.6299999999987,14,73,1,1,2,112,Loyal_Customers
1560,14457.0,113.64,1,310,4,6,6,466,Hibernating
1561,14459.0,1837.9199999999996,1,155,2,6,3,263,Recent_Customers
1562,14460.0,383.34,4,110,2,4,5,245,Recent_Customers
1563,14461.0,2103.059999999999,3,148,2,4,2,242,Promising
1564,14462.0,1965.9000000000003,15,84,1,1,3,113,Potential_Loyalists
1565,14463.0,529.62,3,98,2,4,4,244,Promising
1566,14465.0,1058.6200000000008,3,246,3,4,3,343,Hibernating
1567,14466.0,2272.4000000000015,7,73,1,3,2,132,Potential_Loyalists
1568,14467.0,598.7599999999999,4,17,1,4,4,144,Promising
1569,14470.0,461.19000000000005,2,287,4,5,5,455,Hibernating
1570,14472.0,1936.8400000000013,8,103,2,2,3,223,Potential_Loyalists
1571,14473.0,234.34,2,74,1,5,6,156,Recent_Customers
1572,14474.0,537.71,2,43,1,5,4,154,Recent_Customers
1573,14475.0,799.8199999999997,6,71,1,3,4,134,Promising
1574,14476.0,215.7,1,257,3,6,6,366,Hibernating
1575,14477.0,1307.8100000000002,5,184,3,3,3,333,Customer_Needs_Attention
1576,14479.0,316.24999999999994,2,253,3,5,5,355,Hibernating
1577,14480.0,279.05,1,11,1,6,5,165,Recent_Customers
1578,14481.0,636.5100000000001,2,164,2,5,4,254,Recent_Customers
1579,14482.0,2068.150000000001,6,99,2,3,2,232,Potential_Loyalists
1580,14483.0,129.20000000000002,2,149,2,5,6,256,Recent_Customers
1581,14484.0,321.91999999999996,1,50,1,6,5,165,Recent_Customers
1582,14485.0,165.75000000000003,1,38,1,6,6,166,Recent_Customers
1583,14487.0,1183.5800000000002,7,82,1,3,3,133,Potential_Loyalists
1584,14488.0,1047.4300000000003,2,67,1,5,3,153,Recent_Customers
1585,14489.0,463.38000000000005,1,207,3,6,5,365,Hibernating
1586,14491.0,340.93,2,175,2,5,5,255,Recent_Customers
1587,14493.0,2362.8400000000006,7,155,2,3,2,232,Potential_Loyalists
1588,14494.0,139.56,1,25,1,6,6,166,Recent_Customers
1589,14495.0,123.79999999999998,2,121,2,5,6,256,Recent_Customers
